example_id                                                    | status | run_time        |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:22:3:1:1:1:2:1]  | passed | 0.23903 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:22:4:1:1:1]      | passed | 0.25645 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:22:4:1:2:1]      | passed | 0.25671 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:22:5:1:1:1]      | passed | 0.2916 seconds  |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:22:5:1:2:1]      | passed | 0.29496 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:22:6:1:1:1]      | passed | 0.29969 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:22:6:1:2:1]      | passed | 0.26186 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:1:1:1:1:1:1]  | passed | 0.14211 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:1:1:1:1:2:1]  | passed | 0.19185 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:1:2:1:1:1]    | passed | 0.15058 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:1:2:1:2:1]    | passed | 0.14851 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:1:3:1:1:1]    | passed | 0.15494 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:1:3:1:2:1]    | passed | 0.19459 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:2:1:1:1:1:1]  | passed | 0.15707 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:2:1:1:1:2:1]  | passed | 0.14606 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:2:2:1:1:1:1]  | passed | 0.15183 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:2:2:1:1:2:1]  | passed | 0.14682 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:2:3:1:1:1:1]  | passed | 0.19889 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:2:3:1:1:2:1]  | passed | 0.19561 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:3:1:1:1:1:1]  | passed | 0.14755 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:3:1:1:1:2:1]  | passed | 0.15745 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:4:1:1:1]      | passed | 0.19022 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:4:1:2:1]      | passed | 0.10553 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:5:1:1:1]      | passed | 0.19293 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:5:1:2:1]      | passed | 0.11178 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:6:1:1:1]      | passed | 0.19069 seconds |
./spec/apis/v2/merchant_charts_spec.rb[1:1:2:23:6:1:2:1]      | passed | 0.19581 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:1:1:1:1:1:1]  | passed | 6.96 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:1:1:1:1:2:1]  | passed | 1.33 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:1:1:2:1:1:1]  | passed | 1.35 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:1:1:2:1:2:1]  | passed | 1.33 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:1:2:1:1:1:1]  | passed | 1.63 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:1:2:1:1:2:1]  | passed | 1.6 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:1:2:2:1:1:1]  | passed | 1.9 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:1:2:2:1:2:1]  | passed | 1.88 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:1:1:1:1:1]  | passed | 1.34 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:1:1:1:2:1]  | passed | 1.28 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:1:2:1:1:1]  | passed | 1.3 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:1:2:1:2:1]  | passed | 1.33 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:1:1:1:1]  | passed | 1.5 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:1:1:2:1]  | passed | 1.4 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:2:1:1:1]  | passed | 1.65 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:2:1:2:1]  | passed | 1.4 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:3:1:1:1]  | passed | 0.99984 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:3:1:2:1]  | passed | 0.95935 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:4:1:1:1]  | passed | 0.94779 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:4:1:2:1]  | passed | 0.90168 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:5:1:1:1]  | passed | 0.89944 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:2:2:5:1:2:1]  | passed | 0.94296 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:1:1:1:1:1]  | passed | 1.1 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:1:1:1:2:1]  | passed | 1.14 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:1:2:1:1:1]  | passed | 1.05 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:1:2:1:2:1]  | passed | 1 second        |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:2:1:1:1:1]  | passed | 1.1 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:2:1:1:2:1]  | passed | 1.1 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:2:2:1:1:1]  | passed | 1.2 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:2:2:1:2:1]  | passed | 1.21 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:2:3:1:1:1]  | passed | 1.14 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:3:2:3:1:2:1]  | passed | 0.95895 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:1:1:1:1:1]  | passed | 0.74244 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:1:1:1:2:1]  | passed | 0.75641 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:1:2:1:1:1]  | passed | 0.83715 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:1:2:1:2:1]  | passed | 0.75641 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:1:1:1:1]  | passed | 1.05 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:1:1:2:1]  | passed | 1.05 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:2:1:1:1]  | passed | 0.80076 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:2:1:2:1]  | passed | 0.84896 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:3:1:1:1]  | passed | 0.89372 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:3:1:2:1]  | passed | 0.80738 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:4:1:1:1]  | passed | 0.7953 seconds  |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:4:1:2:1]  | passed | 0.8795 seconds  |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:5:1:1:1]  | passed | 0.74992 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:5:1:2:1]  | passed | 0.75969 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:6:1:1:1]  | passed | 0.84256 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:4:2:6:1:2:1]  | passed | 0.89446 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:1:1:1:1:1]  | passed | 1 second        |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:1:1:1:2:1]  | passed | 0.95712 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:1:2:1:1:1]  | passed | 0.99677 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:1:2:1:2:1]  | passed | 1 second        |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:1:1:1:1]  | passed | 1.25 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:1:1:2:1]  | passed | 1.3 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:2:1:1:1]  | passed | 1.1 seconds     |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:2:1:2:1]  | passed | 1.05 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:3:1:1:1]  | passed | 1.01 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:3:1:2:1]  | passed | 1 second        |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:4:1:1:1]  | passed | 1.14 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:4:1:2:1]  | passed | 1.01 seconds    |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:5:1:1:1]  | passed | 0.99167 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:5:2:5:1:2:1]  | passed | 1 second        |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:1:1:1:1:1]  | passed | 0.74131 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:1:1:1:2:1]  | passed | 0.70856 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:1:2:1:1:1]  | passed | 0.70048 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:1:2:1:2:1]  | passed | 0.79979 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:2:1:1:1:1]  | passed | 0.75435 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:2:1:1:2:1]  | passed | 0.69965 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:2:2:1:1:1]  | passed | 0.69626 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:2:2:1:2:1]  | passed | 0.74052 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:2:3:1:1:1]  | passed | 0.71332 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:6:2:3:1:2:1]  | passed | 0.69095 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:7:1:1:1:1:1]  | passed | 0.80159 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:7:1:1:1:2:1]  | passed | 0.68875 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:7:1:2:1:1:1]  | passed | 0.61376 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:7:1:2:1:2:1]  | passed | 0.63749 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:7:2:1:1:1]    | passed | 0.64841 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:7:2:1:2:1]    | passed | 0.71061 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:8:1:1:1:1:1]  | passed | 0.79224 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:8:1:1:1:2:1]  | passed | 0.7076 seconds  |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:8:1:2:1:1:1]  | passed | 0.65348 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:8:1:2:1:2:1]  | passed | 0.7449 seconds  |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:8:2:1:1:1]    | passed | 0.84837 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:8:2:1:2:1]    | passed | 0.80446 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:9:1:1:1:1:1]  | passed | 0.73386 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:9:1:1:1:2:1]  | passed | 0.70655 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:9:1:2:1:1:1]  | passed | 0.70796 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:9:1:2:1:2:1]  | passed | 0.74875 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:9:2:1:1:1]    | passed | 0.73626 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:9:2:1:2:1]    | passed | 0.70159 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:9:2:2:1:1:1]  | passed | 0.69987 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:9:2:2:1:2:1]  | passed | 0.747 seconds   |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:10:1:1:1:1:1] | passed | 0.64965 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:10:1:1:1:2:1] | passed | 0.70514 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:10:1:2:1:1:1] | passed | 0.69927 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:10:1:2:1:2:1] | passed | 0.69772 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:10:2:1:1:1:1] | passed | 0.70422 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:10:2:1:1:2:1] | passed | 0.75249 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:10:2:2:1:1:1] | passed | 1 second        |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:10:2:2:1:2:1] | passed | 0.94939 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:11:1:1:1:1:1] | passed | 0.68494 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:11:1:1:1:2:1] | passed | 0.61334 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:11:1:2:1:1:1] | passed | 0.69198 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:11:1:2:1:2:1] | passed | 0.74217 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:11:2:1:1:1]   | passed | 0.75851 seconds |
./spec/apis/v2/merchant_crowd_funding_spec.rb[1:11:2:1:2:1]   | passed | 0.65323 seconds |
./spec/models/merchant_chart_spec.rb[1:1:1]                   | passed | 0.11392 seconds |
./spec/models/merchant_chart_spec.rb[1:2:1]                   | passed | 0.02074 seconds |
./spec/models/merchant_chart_spec.rb[1:2:2]                   | passed | 0.01133 seconds |
./spec/models/merchant_chart_spec.rb[1:3:1:1:1]               | passed | 1.7 seconds     |
./spec/models/merchant_chart_spec.rb[1:3:1:2:1]               | passed | 1.51 seconds    |
./spec/models/merchant_chart_spec.rb[1:3:2:1:1]               | passed | 2.11 seconds    |
./spec/models/merchant_chart_spec.rb[1:4:1:1]                 | passed | 0.52349 seconds |
./spec/models/merchant_chart_spec.rb[1:4:2:1]                 | passed | 0.77116 seconds |
./spec/models/merchant_chart_spec.rb[1:4:2:2:1]               | passed | 0.79754 seconds |
./spec/models/merchant_chart_spec.rb[1:4:3:1:1]               | passed | 0.40192 seconds |
./spec/models/merchant_chart_spec.rb[1:4:3:2:1:1]             | passed | 0.47923 seconds |
./spec/models/merchant_chart_spec.rb[1:4:3:2:2:1]             | passed | 0.46904 seconds |
./spec/models/merchant_chart_spec.rb[1:4:3:2:3:1]             | passed | 0.43458 seconds |
./spec/models/merchant_chart_spec.rb[1:4:3:2:4:1]             | passed | 0.45797 seconds |
./spec/models/merchant_chart_spec.rb[1:4:4:1]                 | passed | 0.40977 seconds |
./spec/models/visit_spec.rb[1:1:1]                            | passed | 0.13433 seconds |
./spec/models/visit_spec.rb[1:1:2]                            | passed | 0.26075 seconds |
./spec/models/visit_spec.rb[1:1:3]                            | passed | 0.04572 seconds |
./spec/models/visit_spec.rb[1:2:1]                            | passed | 0.06387 seconds |
./spec/models/visit_spec.rb[1:2:2]                            | passed | 0.07266 seconds |
./spec/models/visit_spec.rb[1:2:3]                            | passed | 0.1295 seconds  |
./spec/models/visit_spec.rb[1:2:4]                            | passed | 0.05157 seconds |
./spec/models/visit_spec.rb[1:3:1:1:1]                        | passed | 0.40982 seconds |
./spec/models/visit_spec.rb[1:3:1:2:1:1]                      | passed | 0.10252 seconds |
./spec/models/visit_spec.rb[1:3:1:2:2:1]                      | passed | 0.15961 seconds |
./spec/models/visit_spec.rb[1:3:2:1:1]                        | passed | 0.20874 seconds |
./spec/models/visit_spec.rb[1:4:1:1:1]                        | passed | 0.06269 seconds |
./spec/models/visit_spec.rb[1:4:1:2:1:1:1]                    | passed | 0.07766 seconds |
./spec/models/visit_spec.rb[1:4:1:2:1:2:1]                    | passed | 0.09916 seconds |
./spec/models/visit_spec.rb[1:4:1:2:1:3:1]                    | passed | 0.10272 seconds |
./spec/models/visit_spec.rb[1:4:1:2:2:1:1]                    | passed | 0.16123 seconds |
./spec/models/visit_spec.rb[1:4:1:2:2:2:1]                    | passed | 0.10855 seconds |
./spec/models/visit_spec.rb[1:4:2:1:1:1]                      | passed | 0.18293 seconds |
./spec/models/visit_spec.rb[1:4:2:1:2:1]                      | passed | 0.13217 seconds |
./spec/models/visit_spec.rb[1:4:2:1:3:1]                      | passed | 0.15352 seconds |
./spec/models/visit_spec.rb[1:4:2:2:1:1]                      | passed | 0.10781 seconds |
./spec/models/visit_spec.rb[1:4:2:2:2:1]                      | passed | 0.11128 seconds |
./spec/models/visit_spec.rb[1:4:2:2:3:1]                      | passed | 0.26939 seconds |
./spec/models/visit_spec.rb[1:5:1:1:1:1:1:1]                  | passed | 0.16156 seconds |
./spec/models/visit_spec.rb[1:5:1:1:1:1:2:1]                  | passed | 0.19443 seconds |
./spec/models/visit_spec.rb[1:5:1:2:1:1]                      | passed | 0.23055 seconds |
./spec/models/visit_spec.rb[1:5:1:2:2:1]                      | passed | 0.10627 seconds |
./spec/models/visit_spec.rb[1:5:1:2:3:1]                      | passed | 0.13248 seconds |
./spec/models/visit_spec.rb[1:5:2:1:1:1:1:1]                  | passed | 0.19302 seconds |
./spec/models/visit_spec.rb[1:5:2:1:1:1:2:1]                  | passed | 0.15188 seconds |
./spec/models/visit_spec.rb[1:5:2:1:1:2:1:1]                  | passed | 0.21173 seconds |
./spec/models/visit_spec.rb[1:5:2:1:1:2:2:1]                  | passed | 0.18104 seconds |
./spec/models/visit_spec.rb[1:5:2:2:1:1:1]                    | passed | 0.16429 seconds |
./spec/models/visit_spec.rb[1:5:2:2:1:2:1]                    | passed | 0.221 seconds   |
./spec/models/visit_spec.rb[1:5:2:2:1:3:1]                    | passed | 0.16215 seconds |
./spec/models/visit_spec.rb[1:5:2:2:2:1:1]                    | passed | 0.19664 seconds |
./spec/models/visit_spec.rb[1:5:2:2:2:2:1]                    | passed | 0.18236 seconds |
./spec/models/visit_spec.rb[1:5:2:2:2:3:1]                    | passed | 0.1867 seconds  |
./spec/models/visit_spec.rb[1:6:1:1:1]                        | passed | 0.05817 seconds |
./spec/models/visit_spec.rb[1:6:1:2:1]                        | passed | 0.09034 seconds |
./spec/models/visit_spec.rb[1:6:2:1:1]                        | passed | 0.06288 seconds |
./spec/models/visit_spec.rb[1:6:2:2:1]                        | passed | 0.07675 seconds |
./spec/models/visit_spec.rb[1:6:3:1:1]                        | passed | 0.09648 seconds |
./spec/models/visit_spec.rb[1:6:3:2:1]                        | passed | 0.07366 seconds |
./spec/models/visit_spec.rb[1:6:4:1:1]                        | passed | 0.08771 seconds |
./spec/models/visit_spec.rb[1:6:4:2:1]                        | passed | 0.14537 seconds |
./spec/models/visit_spec.rb[1:7:1:1:1:1:1]                    | passed | 1.5 seconds     |
./spec/models/visit_spec.rb[1:7:1:1:1:2:1]                    | passed | 0.89188 seconds |
./spec/models/visit_spec.rb[1:7:1:1:1:3:1]                    | passed | 1.05 seconds    |
./spec/models/visit_spec.rb[1:7:1:1:2:1:1]                    | passed | 0.84099 seconds |
./spec/models/visit_spec.rb[1:7:1:1:2:2:1]                    | passed | 1.01 seconds    |
./spec/models/visit_spec.rb[1:7:1:1:2:3:1]                    | passed | 0.71014 seconds |
./spec/models/visit_spec.rb[1:7:2:1:1:1:1]                    | passed | 0.73 seconds    |
./spec/models/visit_spec.rb[1:7:2:1:1:2:1]                    | passed | 0.6189 seconds  |
./spec/models/visit_spec.rb[1:7:2:1:1:3:1]                    | passed | 0.56099 seconds |
./spec/models/visit_spec.rb[1:7:2:1:2:1:1]                    | passed | 0.52204 seconds |
./spec/models/visit_spec.rb[1:7:2:1:2:2:1]                    | passed | 0.50429 seconds |
./spec/models/visit_spec.rb[1:7:2:1:2:3:1]                    | passed | 0.50609 seconds |
./spec/models/visit_spec.rb[1:7:3:1:1:1:1:1]                  | passed | 0.46417 seconds |
./spec/models/visit_spec.rb[1:7:3:1:1:1:2:1]                  | passed | 0.48145 seconds |
./spec/models/visit_spec.rb[1:7:3:1:1:1:3:1]                  | passed | 0.42949 seconds |
./spec/models/visit_spec.rb[1:7:3:1:1:2:1:1]                  | passed | 0.33157 seconds |
./spec/models/visit_spec.rb[1:7:3:1:1:2:2:1]                  | passed | 0.40172 seconds |
./spec/models/visit_spec.rb[1:7:3:1:1:2:3:1]                  | passed | 0.36111 seconds |
./spec/models/visit_spec.rb[1:7:3:2:1:1:1:1:1]                | passed | 0.35873 seconds |
./spec/models/visit_spec.rb[1:7:3:2:1:1:1:2:1]                | passed | 0.34266 seconds |
./spec/models/visit_spec.rb[1:7:3:2:1:1:1:3:1]                | passed | 0.41919 seconds |
./spec/models/visit_spec.rb[1:7:3:2:1:1:2:1:1]                | passed | 0.32325 seconds |
./spec/models/visit_spec.rb[1:7:3:2:1:1:2:2:1]                | passed | 0.34782 seconds |
./spec/models/visit_spec.rb[1:7:3:2:1:1:2:3:1]                | passed | 0.37715 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:1:1:1:1]              | passed | 0.26264 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:1:1:2:1]              | passed | 0.45004 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:1:1:3:1]              | passed | 0.40762 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:1:2:1:1]              | passed | 0.22873 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:1:2:2:1]              | passed | 0.78613 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:1:2:3:1]              | passed | 0.93866 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:2:1:1:1]              | passed | 0.64384 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:2:1:2:1]              | passed | 1.45 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:1:2:1:3:1]              | passed | 0.71661 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:2:2:1:1]              | passed | 0.5605 seconds  |
./spec/models/visit_spec.rb[1:7:3:2:2:1:2:2:2:1]              | passed | 0.83181 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:1:2:2:3:1]              | passed | 0.83519 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:2:1:1:1:1]              | passed | 0.60223 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:2:1:1:2:1]              | passed | 1.01 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:2:1:1:3:1]              | passed | 0.91408 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:2:1:2:1:1]              | passed | 0.7451 seconds  |
./spec/models/visit_spec.rb[1:7:3:2:2:2:1:2:2:1]              | passed | 0.83836 seconds |
./spec/models/visit_spec.rb[1:7:3:2:2:2:1:2:3:1]              | passed | 1.05 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:2:2:1:1:1]              | passed | 1.13 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:2:2:1:2:1]              | passed | 1.56 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:2:2:1:3:1]              | passed | 2.93 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:2:2:2:1:1]              | passed | 2.83 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:2:2:2:2:1]              | passed | 2.86 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:2:2:2:3:1]              | passed | 2.95 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:3:1:1:1:1]              | passed | 1.66 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:3:1:1:2:1]              | passed | 1.47 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:3:1:1:3:1]              | passed | 3.13 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:3:1:2:1:1]              | passed | 2.86 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:3:1:2:2:1]              | passed | 3.22 seconds    |
./spec/models/visit_spec.rb[1:7:3:2:2:3:1:2:3:1]              | passed | 2.63 seconds    |
./spec/models/visit_spec.rb[1:7:4:1]                          | passed | 2.6 seconds     |
./spec/models/visit_spec.rb[1:8:1:1]                          | passed | 2.44 seconds    |
./spec/models/visit_spec.rb[1:8:2:1:1]                        | passed | 1.38 seconds    |
./spec/models/visit_spec.rb[1:8:2:2:1]                        | passed | 0.85809 seconds |
./spec/models/visit_spec.rb[1:8:2:3:1]                        | passed | 1.59 seconds    |
./spec/models/visit_spec.rb[1:8:2:4:1]                        | passed | 1.41 seconds    |
./spec/models/visit_spec.rb[1:8:2:5:1]                        | passed | 1.41 seconds    |
./spec/models/visit_spec.rb[1:8:3:1:1:1:1]                    | passed | 1.01 seconds    |
./spec/models/visit_spec.rb[1:8:3:1:1:2:1]                    | passed | 0.79462 seconds |
./spec/models/visit_spec.rb[1:8:3:1:1:3:1:1]                  | passed | 1.54 seconds    |
./spec/models/visit_spec.rb[1:8:3:1:1:3:2:1]                  | passed | 1.57 seconds    |
./spec/models/visit_spec.rb[1:8:3:1:1:3:3:1]                  | passed | 1.18 seconds    |
./spec/models/visit_spec.rb[1:8:3:1:1:3:4:1]                  | passed | 0.89047 seconds |
./spec/models/visit_spec.rb[1:8:3:1:1:3:5:1]                  | passed | 0.78527 seconds |
./spec/models/visit_spec.rb[1:8:3:1:1:3:6:1]                  | passed | 0.63127 seconds |
./spec/models/visit_spec.rb[1:8:3:1:1:3:7:1]                  | passed | 1.03 seconds    |
./spec/models/visit_spec.rb[1:8:3:1:1:3:8:1]                  | passed | 0.30871 seconds |
./spec/models/visit_spec.rb[1:8:3:1:1:3:9:1]                  | passed | 0.25007 seconds |
./spec/models/visit_spec.rb[1:8:3:1:1:3:10:1]                 | passed | 0.28915 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:1:1]                    | passed | 0.23748 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:2:1]                    | passed | 0.26961 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:3:1:1]                  | passed | 0.52408 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:3:2:1]                  | passed | 0.38343 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:3:3:1]                  | passed | 0.43152 seconds |
